[2020-04-09 22:49:41.668] _ş9¤şÿFecha, Luz UV, Humedad Tierra, Temperatura, Humedad Ambiente;;;;;
[2020-04-11;10:35:38.271];14;49;28.02;59.93
[2020-04-11;10:40:38.399];13;49;28.10;59.45
[2020-04-11;10:45:38.527];12;49;28.11;59.27
[2020-04-11;10:50:38.671];11;49;28.12;58.77
[2020-04-11;10:55:38.801];10;49;28.00;56.96
[2020-04-11;11:00:38.930];8;50;27.98;56.66
[2020-04-11;11:05:39.059];9;49;28.05;56.80
[2020-04-11;11:10:39.187];6;49;28.00;55.82
[2020-04-11;11:15:39.332];12;49;28.11;56.00
[2020-04-11;11:20:39.462];11;49;28.25;56.13
[2020-04-11;11:25:39.593];6;49;28.32;56.85
[2020-04-11;11:30:39.723];4;49;28.36;56.31
[2020-04-11;11:35:39.852];7;49;28.45;57.22
[2020-04-11;11:40:39.986];16;51;28.63;54.94
[2020-04-11;11:45:40.116];18;49;28.86;55.83
[2020-04-11;11:50:40.245];18;50;29.02;54.98
[2020-04-11;11:55:40.372];14;49;29.05;54.97
[2020-04-11;12:00:40.501];11;50;29.04;54.82
[2020-04-11;12:05:40.647];10;50;29.02;54.12
[2020-04-11;12:10:40.777];10;50;28.94;54.95
[2020-04-11;12:15:40.909];12;50;28.91;54.92
[2020-04-11;12:20:41.039];13;50;28.90;54.58
[2020-04-11;12:25:41.167];14;50;28.85;54.56
[2020-04-11;12:30:41.298];14;50;28.91;54.33
[2020-04-11;12:35:41.426];14;50;28.92;53.24
[2020-04-11;12:40:41.570];15;50;28.98;53.74
[2020-04-11;12:45:41.699];14;50;28.95;53.62
[2020-04-11;12:50:41.829];16;50;29.04;54.54
[2020-04-11;12:55:41.958];15;50;29.03;53.77
[2020-04-11;13:00:42.085];18;50;29.13;54.71
[2020-04-11;13:05:42.212];23;50;29.19;54.00
[2020-04-11;13:10:42.356];20;50;29.31;54.01
[2020-04-11;13:15:42.487];20;50;29.36;54.39
[2020-04-11;13:20:42.618];36;50;29.66;54.10
[2020-04-11;13:25:42.749];28;50;29.79;53.50
[2020-04-11;13:30:42.878];40;50;30.16;53.90
[2020-04-11;13:35:43.008];36;50;30.42;52.63
[2020-04-11;13:40:43.136];32;50;30.51;52.39
[2020-04-11;13:45:43.280];24;50;30.59;51.81
[2020-04-11;13:50:43.409];30;51;30.67;52.45
[2020-04-11;13:55:43.538];18;51;30.75;51.36
[2020-04-11;14:00:43.666];4;51;30.42;52.19
[2020-04-11;14:05:43.795];3;51;30.23;53.38
[2020-04-11;14:10:43.924];2;51;30.00;61.04
[2020-04-11;14:15:44.068];3;51;29.70;62.21
[2020-04-11;14:20:44.197];3;51;29.55;62.86
[2020-04-11;14:25:44.325];4;51;29.55;62.94
[2020-04-11;14:30:44.453];4;51;29.52;65.34
[2020-04-11;14:35:44.582];3;51;29.34;64.34
[2020-04-11;14:40:44.725];4;51;29.28;62.91
[2020-04-11;14:45:44.855];6;51;29.29;63.92
[2020-04-11;14:50:44.983];6;51;29.26;64.80
[2020-04-11;14:55:45.127];7;51;29.32;62.42
[2020-04-11;15:00:45.239];8;51;29.29;62.32
[2020-04-11;15:05:45.382];10;51;29.33;64.12
[2020-04-11;15:10:45.511];16;51;29.43;64.48
[2020-04-11;15:15:45.639];20;51;29.61;64.47
